	ES.mean	HDAC1.mean	ES_HDAC1
100150_f_at	46.3575651573444	46.7923953864266	0.990707245793012
100151_at	1057.110140751	850.699969952473	1.24263568601049
100152_at	129.31768063118	124.884044817606	1.03550201965391
100153_at	368.610554095015	386.060072965651	0.954801026854212
100154_at	299.584386989966	389.511178625137	0.769129112153889
100155_at	467.006581398557	357.19330357961	1.30743375286842
100156_at	4432.37961524628	5099.61771697143	0.869159192167563
100213_f_at	43793.1875803617	43813.1849660801	0.999543576077981
100225_f_at	336.699867687495	335.916953722268	1.00233067714074
100272_at	102.652785078124	110.267192120029	0.930945851658067
100277_at	188.997363496422	183.778547730617	1.02839730659671
100278_at	94.4294175202109	91.0089806032995	1.03758350982768
100279_at	106.735725082438	103.55373288189	1.03072793333465
100280_at	66.6447935506652	65.842868608244	1.01217937430996
100281_at	95.1978547478131	100.344419019105	0.948711006335967
100282_at	229.24218873696	231.638852014591	0.989653448647381
100283_at	127.42606320298	126.442439110609	1.00777922428015
100284_at	61.3339616858191	59.8506100995306	1.0247842350115
100285_at	64.7578592577006	65.2282947177073	0.992787862046024
100286_at	145.390847744187	138.622732630549	1.04882399145656
100287_at	87.0861964844549	95.4430591012113	0.912441379232256
100289_at	1549.55930803262	1570.77211679094	0.986495298374882
100290_f_at	260.543771720647	231.199003962543	1.12692428278306
100291_at	409.763265530132	410.817048090587	0.99743491034427
100292_at	761.560061761059	776.31358327802	0.980995409799913
100293_at	261.248994574558	270.151946832389	0.967044648901404
100294_at	119.983739603995	117.055712498407	1.02501396166914
100295_at	548.073333816347	566.822236898907	0.966922781320056
100296_at	920.699427123927	892.803107174718	1.03124576933596
100297_at	207.241883964353	211.765284738467	0.978639554732964
100298_at	725.365663921846	693.001528216088	1.04670139153815
100299_f_at	81.1862727923627	78.8475057255256	1.02966190300272
100300_at	95.6896828722334	97.604261378116	0.980384273403131
100301_at	357.792916340834	502.114515758909	0.712572341789514
100302_at	211.155608621398	192.527911808699	1.09675322729937
100303_at	102.532542759962	101.833532835076	1.00686424113379
100304_at	436.684949352271	447.867860485594	0.975030780013555
100305_g_at	996.901887877941	954.95134757926	1.04392950531461
100306_at	81.8222929944048	78.8109021164137	1.03821033381324
100307_at	97.1141017286657	88.115762370707	1.10211952000259
100308_at	358.054129374787	296.204884571034	1.20880562078955
100309_at	77.4290942862826	73.6726002382284	1.05098902490081
100311_f_at	61.9083027196425	65.7698154032989	0.941287463557899
100313_at	54.030644274997	55.0586233201904	0.981329372526892
100314_f_at	136.105125628547	137.473590085393	0.990045619264063
100315_at	98.6662121104856	99.5422096833374	0.991199737522017
100317_at	57.3917824077891	62.3643646041652	0.920265648051773
100318_at	544.974888109643	713.768002622816	0.76351823856922
100319_at	98.9297846212584	100.092879581171	0.988379843153881
100320_at	71.3105267926351	77.296813135662	0.922554551731383
100321_f_at	71.7804709551454	72.4181241044559	0.991194840280718
100322_at	98.9913548870819	114.392921531324	0.865362590289078
100323_at	2501.63596075842	2224.81486593568	1.12442432809182
100324_g_at	493.085285762362	419.935749838204	1.17419220905184
100325_at	45.7792153141384	44.8019365023987	1.02181331629912
100326_f_at	63.812870532355	56.4601562349077	1.13022837320633
100327_at	388.919046702444	362.780459516234	1.07205070311964
100328_s_at	253.30335841336	248.179778593479	1.02064463047279
100329_at	56.0856119994304	58.037348397025	0.966371027424563
100330_at	50.543729252985	49.495400531136	1.02118032606261
100331_g_at	5370.42078002279	4889.32224361391	1.09839779675747
100332_s_at	1613.81886293238	1707.5441354508	0.945111068831216
100333_at	155.122611618138	152.70954225128	1.01580169340621
100334_f_at	85.6218808654233	84.166854480343	1.017287403623
100335_at	322.439960739174	336.687795186702	0.957682355430713
100336_s_at	210.572842960746	215.165470488481	0.978655369203481
100337_at	82.5981228420236	86.2489741006692	0.957670786270636
100338_s_at	181.219108573171	168.607659287911	1.07479760610237
100339_at	60.3422927105837	58.7655706893249	1.02683071061446
100340_at	40.0824919202141	36.6937069296083	1.09235330181022
100341_g_at	63.8444972663372	60.2525213011419	1.05961536360018
100342_i_at	10042.6934431815	8899.27923089345	1.12848391230592
100343_f_at	13549.7698595796	14071.8103044942	0.962901685453513
100344_at	1068.15113624312	1056.9575677679	1.01059036693294
100345_f_at	1338.99058614932	1376.11166020048	0.973024664258892
100346_at	67.2388825096278	70.9765620537003	0.947339242195972
100347_at	592.161232567099	560.073826451658	1.05729138659939
100348_at	1256.44695590137	1818.58101484534	0.690894134297462
100349_at	97.429125746031	110.18047826783	0.884268495451594
100350_at	82.045042425223	77.8671998203854	1.05365343321032
100351_f_at	127.519965301823	123.323538317546	1.03402778611065
100352_at	159.970285151195	160.453463685189	0.996988668721156
100353_g_at	2171.92542001427	2215.78819263114	0.980204437968059
100354_at	50.6417860815426	49.8557359146613	1.01576649411467
100355_g_at	174.127104457602	163.690569893073	1.06375770193326
100356_at	191.720725643318	204.442069336521	0.937775313395685
100357_g_at	417.638864529096	437.636102484441	0.954306242465322
100358_s_at	351.832042348156	348.032068393435	1.01091845924504
100359_at	79.1827669572387	82.6794204427866	0.957708297097129
100360_f_at	299.675089940743	305.329949719307	0.981479511643837
100361_f_at	97.2400495779262	93.2742528213322	1.0425175934048
100362_f_at	271.801651271369	283.418306108775	0.959012334111731
100363_at	83.2330978356642	88.0055247226828	0.945771280813822
100364_at	94.4225535543088	92.9291269357639	1.01607059775324
100365_at	197.717152812669	188.458432757645	1.04912871193687
100366_at	288.031202707707	314.273329817287	0.916499032466942
100367_g_at	308.05188575809	318.415159209583	0.967453580171188
100368_at	70.5793390094198	81.595153910893	0.864994250596021
100369_at	722.764168904519	792.691973250114	0.911784392039591
100370_at	215.771616523351	204.236365064853	1.05647990971067
100371_at	128.570237619665	136.772957204183	0.9400267439398
100372_at	56.4308511463187	54.6954169729395	1.0317290601192
100373_at	391.264407954182	385.184159892987	1.01578530140721
100374_at	428.569643068705	225.816953435539	1.8978630104982
100375_i_at	64.9087023727612	72.3019333230765	0.897745044834706
100376_f_at	127.969761846909	136.992276419979	0.934138516353948
100377_f_at	57.4385582100864	56.5828243168757	1.01512356273378
100378_at	141.96485400039	130.758851328263	1.0856997637888
100379_f_at	6507.17977368302	7471.74708164952	0.870904716470468
100380_at	1667.01402720855	1576.07440643838	1.05770008090904
100381_at	190.033911016428	131.320587280856	1.44709915597622
100382_at	79.298371245726	70.7809460082338	1.12033500140704
100383_at	178.89869491689	187.065020450705	0.956344988955498
100384_at	101.141018343202	95.9037822526017	1.05460927575104
100385_at	358.171279379155	336.035096969352	1.06587461431692
100386_at	310.774921675118	321.914369637375	0.965396238835796
100387_f_at	61.5847861801435	49.2936853611803	1.24934432734954
100388_at	189.121416636247	170.634653365809	1.10834120095644
100389_at	674.746861198828	690.533985821049	0.977137802126496
100390_s_at	164.955426267434	167.810910739849	0.982983916481797
100391_at	43.3857235185285	43.4443258433511	0.998651093700157
100392_at	654.651001792961	656.270475430215	0.997532307641613
100393_at	86.3763085012138	77.4364806680458	1.11544723825313
100394_at	261.851149390315	277.018890285636	0.94524654661752
100395_at	246.959584986681	238.636899855405	1.03487593551676
100396_i_at	183.770662208738	228.32740383653	0.804855917953275
100397_at	104.458475838185	105.550283458678	0.989656042743644
100398_at	79.1725224229462	82.9639866060295	0.954299879523777
100400_at	75.5932352723167	91.0123300397226	0.830582353394577
100401_at	405.154514608528	384.459647606008	1.05382845021938
100402_f_at	91.3338539504985	89.0959452626351	1.02511796335138
100403_at	164.531830752372	180.176825587721	0.913168662038992
100404_at	2683.06651262757	2550.85804228584	1.05182901915751
100405_at	287.765800998708	314.872304108422	0.913912710784558
100406_at	76.8820522733622	74.9329912057466	1.02601072019485
100407_at	410.845031164484	455.05578977282	0.902845410162987
100408_at	238.787843657756	219.522181461795	1.08776180187201
100409_at	752.264334702577	795.383623963557	0.945788060048172
100410_at	382.787530694458	403.091118125156	0.949630278322348
100411_at	40.4237059642016	42.3468170801526	0.954586643139884
100412_g_at	996.541652886786	776.81823603678	1.28285048761343
100413_at	735.956883065216	714.641381012956	1.02982685108725
100414_s_at	65.4379392160872	67.8882324020047	0.963906952659956
100415_at	84.4006010202304	79.8961591503493	1.05637870352947
100416_at	73.7965870982742	77.7244037846447	0.949464820634025
100417_at	151.737126006664	134.018771026201	1.13220800970484
100418_at	142.619058418564	151.494871371176	0.941411792542698
100420_at	288.075675151304	305.797926030801	0.942045876145964
100421_at	889.889881290438	873.24563504302	1.01906021121605
100422_i_at	879.026966167514	854.398972984362	1.028824933037
100423_f_at	549.320923562049	551.039865844254	0.996880548234796
100424_at	1064.65985556566	999.508434084617	1.06518346344992
100425_at	938.587563494037	880.059043409827	1.06650521976053
100426_s_at	88.9151388077162	96.8376064471546	0.918188109660044
100427_at	68.5790247794956	71.6168914717361	0.957581701330343
100428_at	501.395285727684	536.161345241718	0.935157467388179
100429_at	150.182305483397	159.080934363281	0.944062254125546
100430_at	75.102023940125	78.8072553332126	0.952983625969194
100431_at	47.4925988016657	46.2228434433876	1.02747029961134
100432_f_at	334.754288238059	324.29505648013	1.03225220844083
100433_r_at	367.665860563095	406.653580098865	0.904125473268201
100434_s_at	186.640588221293	178.64007588417	1.04478565236566
100435_at	371.682665319316	600.952519095338	0.618489237517199
100436_at	43.6158197739655	47.8095248642835	0.912283062795068
100437_g_at	315.09300765397	325.524025896821	0.967956226229036
100438_at	373.1535157632	376.867277735028	0.990145703298656
100439_i_at	636.853110252705	615.346418393694	1.03495054365499
100440_f_at	862.911069801358	865.156661652534	0.99740441014823
100441_s_at	68.9437355007692	70.0230801843166	0.984585872533651
100442_at	1084.57095995022	929.781663443968	1.16647918817081
100443_at	604.773940553061	485.178351063953	1.24649819850133
100444_at	737.45054163774	704.357626177944	1.04698311515326
100445_f_at	52.9704402540064	47.3293430913724	1.11918815673701
100446_r_at	5732.91739574242	5998.89511750127	0.955662215033084
100447_at	1241.72379155394	1143.38781161893	1.08600404773931
100448_at	417.321814598466	426.575336732743	0.978307414101451
100449_g_at	290.827979324735	304.465565116411	0.955208117586427
100450_r_at	481.751354873354	505.829766022845	0.952398192500986
100451_at	514.588157759782	517.89562419927	0.99361364281731
100452_at	190.253717848664	199.388293676422	0.954187000353282
100453_at	699.787808433633	856.478829520029	0.817052079180748
100454_at	1079.18337191745	1122.72852812957	0.961214883989225
100455_at	38.3121577435505	38.4923033872138	0.995319956775483
100457_at	1210.78865126641	1193.92118461578	1.0141277890601
100458_at	62.3599729555348	62.5620953984015	0.996769250748723
100459_at	483.399409739428	514.109242846562	0.940265938544312
100460_at	691.125605568475	553.50863874403	1.24862659259793
100461_at	1480.17737047509	1335.27735113454	1.10851679556868
100462_at	92.4156665042191	85.6519978423577	1.07896685228884
100463_at	51.911618177887	51.7213385931778	1.00367893774378
100464_at	116.770392914614	125.173368786054	0.932869299972242
100465_i_at	369.69471894256	346.906218803437	1.0656906648077
100466_f_at	906.663680919553	854.755216916431	1.06072904028639
100467_at	192.551992253128	187.411353226422	1.02742970977055
100468_g_at	97.8924685364217	105.253423502976	0.930064460408299
100469_at	539.409461547943	555.344319156222	0.971306346245712
100470_at	71.5684367982828	69.3115596795332	1.03256133795264
100471_at	223.606979576728	185.389248505133	1.20614858401854
100472_at	2759.18018006254	2791.96618221813	0.988257020316219
100473_at	277.288019826982	250.185769940715	1.10832850282687
100474_at	504.083086532664	536.329222178758	0.939876228419741
100475_at	800.21652105657	1017.62532310813	0.786356729618789
100476_at	45.2296587019692	50.2908751620288	0.89936113770633
100477_at	124.048396308666	155.389675489984	0.798305266534014
100479_at	1545.91677441511	634.662397543074	2.43580962161885
100481_at	97.4352274757214	95.9207689344951	1.01578864054208
100482_at	1380.74068473362	1387.52493320859	0.995110539412586
100483_at	380.499442878126	380.158526251099	1.00089677490701
100484_at	73.3594653857756	68.8487062225979	1.06551697788763
100486_at	178.655355302871	184.947070373729	0.96598099630265
100488_at	564.662200381494	525.955689574985	1.07359272192261
100489_at	162.292936662664	125.491971827021	1.29325353885083
100491_at	204.055653440201	182.654953521656	1.11716462929656
100492_at	1520.81090099502	1779.020337569	0.854858637014336
100493_at	318.40183416225	311.183947921196	1.0231949182767
100494_at	88.324220937838	81.5425083057578	1.08316781974196
100495_at	937.277003082623	917.671600783098	1.02136429010421
100496_at	117.34443992184	96.9182403100514	1.2107570210359
100497_at	72.745498612148	73.7012169029567	0.987032530384579
100498_g_at	268.922098327236	265.410423802664	1.01323111004556
100499_at	562.086904556455	473.991758742627	1.18585796944555
100500_at	214.834216602807	222.340898892117	0.966237960147168
100501_at	176.371728154977	164.465557290879	1.07239309591759
100502_at	47.118257985991	44.5660591945992	1.05726776918389
100505_at	39.8086226596985	41.1417307642195	0.967597179803618
100507_at	148.422384682925	154.969894108754	0.957749797381714
100508_at	330.028737059399	362.943830815124	0.909310777698572
100509_at	163.113549594717	154.76062729436	1.05397317422647
100510_at	438.077092052833	455.109291444563	0.96257558412471
100511_at	216.287841123724	241.518775724578	0.895532202309493
100512_at	711.634108970381	673.478918864435	1.05665387443794
100513_at	678.230895425436	677.486562977862	1.00109866746921
100514_at	250.206617098357	310.157024633734	0.806709496242514
100515_at	1110.3563612526	1084.42956489735	1.02390823451748
100516_at	750.339008661057	827.55423037732	0.906694668600682
100518_at	301.396442390827	319.319129105949	0.943872179642657
100521_at	204.14647047207	200.565065286386	1.01785657527431
100522_s_at	2232.77697119081	3695.23199202643	0.604231879353907
100523_r_at	268.788239807128	404.499194979955	0.664496352880129
100525_at	1242.19685073967	1173.60002950437	1.05844991437524
100526_f_at	52.9619271674682	48.6980437583019	1.08755759123156
100527_at	1281.00193763146	1294.49327672983	0.989577899444594
100528_at	297.529163879909	270.076343204551	1.10164837226993
100529_at	792.691739292648	744.671049424022	1.06448577516981
100530_at	1207.55276633367	1335.00517736214	0.904530399439868
100533_s_at	72.3562449691914	77.4895219427764	0.933755211738488
100534_at	785.302788727021	757.613466664312	1.03654808590537
100535_at	515.348751423694	510.076231783298	1.01033672873163
100536_at	59.3131196982623	59.1706063310887	1.00240851625512
100537_at	98.05935634	105.571411383763	0.928843851329633
100538_at	4004.7747329305	4701.21615761985	0.851859305903103
100539_at	1081.72973187058	1216.97306790259	0.888869080508823
100540_at	1867.98439281208	1813.56285754834	1.0300080777665
100542_at	97.1091015410218	98.8786322776534	0.982104012809737
100543_s_at	602.110899655569	609.145875340084	0.988451082131046
100544_at	108.922726639375	102.397260816867	1.06372695685853
100546_at	79.800708793186	80.1477097386577	0.995670482081108
100547_at	714.574759181381	707.571199788857	1.00989802778097
100548_at	1228.58593423493	1156.30273670668	1.06251234666635
100549_at	137.989090284895	136.767305925795	1.00893330720255
100550_f_at	3088.7626216342	3116.29922908899	0.991163683128453
100551_r_at	253.95974038408	298.493688919164	0.850804388205526
100552_at	59.9257521601168	60.0105806316591	0.998586441413341
100553_at	2564.3971799394	2558.76285823852	1.00220197103563
100554_at	1482.02141286012	1477.48814439314	1.00306822662787
100555_at	695.372961086626	823.209759724376	0.84470932574882
100556_at	74.2225011949529	76.5595030591874	0.969474699144431
100557_g_at	4523.34459346521	3990.48614426287	1.1335322138553
100558_at	105.194490220485	93.2239811173872	1.12840589899314
100559_at	1266.06462520323	1243.96565836327	1.0177649332129
100560_at	734.939818103253	668.932585646386	1.09867546277938
100561_at	632.084386149876	621.45742679903	1.01710006010481
100562_at	1159.21941466166	1164.82313253293	0.99518921137917
100564_at	922.924903067822	905.868605346914	1.01882866634326
100565_at	1043.51556047292	1284.35057017026	0.812484990242647
100566_at	127.028391628776	124.477492233958	1.0204928565722
100567_at	73.4539889212029	72.125068608322	1.01842522078
100568_at	1949.41215082225	2037.39521610602	0.956815906610438
100569_at	5211.52562230824	3711.0067257118	1.40434281247729
100570_at	649.686287756246	570.403145721955	1.13899492425474
100571_at	1303.36355120656	1119.47490107114	1.16426330769853
100572_at	352.698901742252	346.809905178474	1.01698047395949
100573_f_at	706.87042376606	760.273035836397	0.929758639918635
100574_f_at	6144.43191368371	6473.5730860644	0.949156181909921
100575_at	543.132147134999	745.364820873355	0.728679610205648
100576_at	618.977603836415	599.987670061768	1.03165054003975
100577_at	169.376277536291	167.731021320258	1.00980889642883
100578_at	4007.7719746508	3707.84496514501	1.08088984634611
100579_s_at	2037.78970333292	1967.54785055052	1.0357002005124
100580_at	121.197649744432	119.736782713302	1.01220065378429
100581_at	2885.22008837183	2714.88102186665	1.06274273720771
100582_at	1064.28893085106	1096.53685697781	0.970591115180908
100583_at	180.742945526513	171.692821780831	1.05271113638772
100584_at	233.667962453409	201.633036082237	1.15887736947088
100585_at	198.068068399604	193.223872058013	1.02507038229799
100586_i_at	420.93889182938	380.032894867562	1.10763804269121
100587_f_at	80.5192910269633	85.6153824533994	0.940476918044373
100588_at	643.162194954268	503.159636085489	1.27824680047466
100589_at	189.112671245806	192.27302854335	0.983563179289962
100592_at	2537.96004341417	2402.53357208075	1.05636819102433
100593_at	100.767611478607	94.4173459091934	1.06725740390459
100594_at	693.761711281809	692.406407956237	1.0019573812576
100595_at	1457.27939183925	1517.15812785426	0.960532303841201
100596_at	151.58154210185	153.491745171598	0.987555011068429
100597_at	73.2270083456343	69.5325714553213	1.05313246458441
100599_at	3727.56447419137	3805.04476676784	0.979637481994126
100600_at	568.869791519988	381.63045093315	1.49062998020469
100601_at	1016.0241648326	1025.95949262134	0.990316062320008
100602_at	67.4074221290314	64.4603477959455	1.04571918138598
100603_at	208.641183545864	213.131356475016	0.978932368266146
100605_at	410.468409586941	374.323905305417	1.09655943360613
100606_at	770.854090849383	595.488587099618	1.29449011710518
100607_at	568.23179926647	624.658977873585	0.909667225468846
100608_at	877.318330371804	886.181432006676	0.989998547346222
100609_at	91.179415762259	89.6244990953839	1.01734923690028
100610_at	3467.71981666486	4424.29006498583	0.783791244635756
100611_at	51.5735851908975	53.4251313559543	0.965343161204031
100612_at	1062.4940436462	998.052594726573	1.06456718740086
100613_at	3173.77579138712	3053.17870168718	1.03949886380162
100614_at	70.3245555123359	65.4700386936055	1.07414867801513
100615_at	75.5578889072596	75.168986107234	1.00517371352423
100616_at	597.871624647033	625.70648703363	0.95551450566134
100617_at	260.528770493702	312.59200148231	0.833446694919499
100618_f_at	1814.31537207908	2859.59297334158	0.634466299572334
100619_r_at	615.08402244295	730.975796313345	0.841456072205274
100620_at	306.426645083424	298.49943715329	1.02655686056139
100621_at	1532.38976423442	1400.59495152169	1.09409916305177
100622_at	1802.38705263272	1908.22780113069	0.944534531760171
100623_at	81.4598644143824	78.1952068473714	1.04175009823023
100626_at	184.548833426591	205.901952006687	0.896294724882442
100628_at	1771.24288688517	1979.64326722324	0.894728316061517
100629_at	281.567127690105	233.766223832983	1.20448165296657
100630_f_at	2399.57337023283	2186.92363506038	1.09723692760154
100631_r_at	1891.38482464305	1856.18739240865	1.01896221921254
100632_at	674.245333277089	689.758420764734	0.977509390214554
100633_at	541.310090984283	617.678311361727	0.876362470605317
100634_at	156.168780310028	155.525126747736	1.00413858246414
100635_at	1822.62753773062	1965.76046457845	0.927186994841446
100636_at	1122.8739575993	1461.69556804706	0.768199604723129
100669_at	38.8807787933096	38.5464849078618	1.00867248690112
100670_at	47.2273484248667	44.8570656139058	1.05284079059835
100671_at	44.4130955269511	42.8219366048226	1.03715756568444
100672_at	39.9785462977133	39.4106955468379	1.0144085442542
100673_f_at	85.5290884780518	83.3810994092477	1.02576110274418
100674_f_at	84.1603406795341	87.9159929174245	0.957281353332176
100675_at	81.0910186991558	77.6295904070154	1.0445890320172
100676_at	68.3146107047484	62.6425603429979	1.09054627286454
100677_f_at	145.400321893109	146.272242726059	0.994039054733147
100678_s_at	44.9888086303949	44.8956609748262	1.00207475853003
100679_at	110.99331526874	105.838704133247	1.04870251556561
100680_at	68.3100033263679	52.5106290987077	1.30087954570038
100681_f_at	136.000513070082	150.727805482464	0.902292132727329
100682_f_at	113.388716061328	120.510667513725	0.94090190022733
100683_r_at	179.284025237918	189.536254106668	0.945908876815829
100684_at	1975.86419383144	1884.77417796542	1.04832940568209
100685_at	254.905933393228	260.380404568363	0.978975103045063
100686_at	28748.2427999907	29224.9890134719	0.983687035322358
100687_f_at	47.9483437165714	47.4885096029201	1.00968306054446
100688_at	134.428412083966	125.471652921943	1.0713847227915
100689_at	47.7023655058695	49.5616131936825	0.962486134570576
100690_at	278.553649313946	266.808487899997	1.04402094366035
100691_at	53.6195229914422	52.7712217267002	1.01607507343937
100692_at	277.745316739357	255.042315227767	1.08901660687684
100693_at	83.0831621100828	77.2420105079112	1.07562143403263
100694_at	25412.6312168457	24292.0850250387	1.04612803679273
100695_at	150.50684900466	155.059815717106	0.970637352486264
100696_at	156.100476300561	140.968763020228	1.1073408956434
100697_at	149.288112402408	156.352896103376	0.954815140128287
100698_at	113.364641279846	113.694782385769	0.997096251041644
100699_at	95.5133515161543	152.64247708104	0.625732452346439
100700_s_at	229.864942671536	229.708601619445	1.00068060599816
100701_r_at	311.845973481289	357.08407980506	0.873312452494472
100702_at	296.636784866503	279.906276602503	1.05977182243669
100703_at	73.0775363298541	65.448799645323	1.11656037583382
100704_at	54.0558522198915	53.6887180677456	1.00683819925972
100705_at	48.6381782131069	45.9750998623306	1.0579243625082
100706_f_at	860.36208731939	517.617560549687	1.6621578417968
100707_at	94.689890919811	93.792777904375	1.00956484108351
100708_at	4525.52626190889	4614.24482821704	0.980772895758453
100709_at	266.772042074443	240.42210099817	1.10959866404492
